listing_id,"""name""",host_id,host_is_superhost (Star),host_identity_verified (Tick),"""neighbourhood""","""city""","""latitude""","""longitude""","""property_type""","""room_type""",accommodates,bedrooms,"""amenities""",price,review_scores_rating,review_scores_value,instant_bookable
7911758,"""Hostel cihangir ecomomic""",18246253,f,f,"""Beyoglu""",Istanbul,41.03264,28.98592,Entire apartment,Entire place,11,3,"""[""Long term stays allowed""]""",40,100,10,f
12857841,"Blue Mosque Special Apartment""",70277619,f,f,"""Fatih""",Istanbul,41.00493,28.97362,Entire apartment,Entire place,10,3,"""[""Washer"", ""Iron"", ""Hangers"", ""Wifi"", ""Fire extinguisher"", ""Essentials"", ""Heating"", ""Hair dryer"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Long term stays allowed"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Shampoo""]""",40,93,9,t
28385599,"Tijonun evi""",213562794,f,f,"""Kadikoy""",Istanbul,40.96109,29.102,Entire apartment,Entire place,3,3,"""[""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Long term stays allowed""]""",40,80,8,f
42484431,"""Chic residence apartment in sisli istanbul""",302499627,f,f,"""Sisli""",Istanbul,41.06238,28.99445,Entire apartment,Entire place,8,3,"""[""Washer"", ""Dedicated workspace"", ""Essentials"", ""Oven"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Long term stays allowed""]""",40,100,10,t
6265781,"""3+1 luxury flat with large rooms central of Taksim""",32561992,f,t,"""Sisli""",Istanbul,41.04292,28.98529,Entire apartment,Entire place,8,3,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Elevator"", ""Host greets you"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Hangers"", ""Dryer"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",40,100,10,f
39324833,"""Cosy Rooms in the heart of Modastreet""",269950779,f,t,"""Kadikoy""",Istanbul,40.98499,29.02589,Entire apartment,Entire place,8,3,"""[""Kitchen"", ""Elevator"", ""Gym"", ""Hot tub"", ""Pool"", ""Host greets you"", ""Heating"", ""Hangers"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Air conditioning"", ""Essentials"", ""Free parking on premises"", ""Hair dryer""]""",40,100,10,f
29127343,"""Residence at Tarabya""",60596621,f,f,"""Sariyer""",Istanbul,41.13045,29.04626,Entire apartment,Entire place,5,3,"""[""Kitchen"", ""Elevator"", ""Gym"", ""Hot tub"", ""Pool"", ""Host greets you"", ""Heating"", ""Hangers"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Air conditioning"", ""Essentials"", ""Free parking on premises"", ""Hair dryer""]""",40,5,5,t
32735260,"""excellent location Sultanahmet""",46056620,f,t,"""Fatih""",Istanbul,41.00668,28.96902,Entire apartment,Entire place,8,3,"""[""Washer"", ""Iron"", ""Hangers"", ""Wifi"", ""Fire extinguisher"", ""Essentials"", ""Heating"", ""Air conditioning"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Long term stays allowed"", ""Cable TV"", ""Hair dryer""]""",40,5,5,t
37486512,"""3 BR Apartment in silent neighboorhood in Besiktas""",272069658,f,f,"""Besiktas""",Istanbul,41.05894,29.00278,Entire apartment,Entire place,5,3,"""[""Washer"", ""Iron"", ""Fire extinguisher"", ""Private entrance"", ""Essentials"", ""Heating"", ""Hair dryer"", ""Air conditioning"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Hot water"", ""Long term stays allowed"", ""Dedicated workspace"", ""Dryer"", ""Shampoo""]""",40,5,5,t
39319250,"""Beautiful place in Istanbul""",301895423,f,f,"""Basaksehir""",Istanbul,41.1197,28.76993,Entire apartment,Entire place,4,3,"""[""Wifi"", ""Kitchen"", ""Elevator"", ""Long term stays allowed"", ""Hot water"", ""Essentials"", ""Free parking on premises""]""",40,5,5,t
44295830,"""Charming Flat At Taksim Region""",357120498,f,t,"""Beyoglu""",Istanbul,41.03388,28.98607,Entire apartment,Entire place,4,3,"""[""Washer"", ""Iron"", ""Hangers"", ""Wifi"", ""Fire extinguisher"", ""Essentials"", ""Heating"", ""Air conditioning"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Long term stays allowed"", ""Cable TV"", ""Hair dryer""]""",40,5,5,t
11154819,"""Flat in a central location""",58002743,f,f,"""Bakirkoy""",Istanbul,40.99258,28.88797,Entire apartment,Entire place,4,3,"""[""Washer"", ""Iron"", ""Hangers"", ""Wifi"", ""Fire extinguisher"", ""Essentials"", ""Heating"", ""Air conditioning"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Long term stays allowed"", ""Cable TV"", ""Hair dryer""]""",40,5,5,f
14001990,"""Istanbul merkez Polat Tower Residence""",80225015,f,f,"""Sisli""",Istanbul,41.05725,28.99944,Entire apartment,Entire place,4,3,"""[""Washer"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Heating"", ""Hair dryer"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Long term stays allowed"", ""Smoke alarm"", ""Dedicated workspace"", ""Elevator"", ""First aid kit"", ""Shampoo""]""",40,5,5,f
35901308,"""Home Near Taksim 10 min.""",270028381,f,f,"""Sisli""",Istanbul,41.0463,28.97748,Entire apartment,Entire place,6,3,"""[""Washer"", ""Hangers"", ""Wifi"", ""Essentials"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Long term stays allowed"", ""Dryer"", ""Shampoo""]""",40,5,5,f
31199348,"""New 3+1 Apartment in prime location close to AIRPT""",232927876,f,f,"""Avcilar""",Istanbul,40.97333,28.72196,Entire apartment,Entire place,6,3,"""[""Washer"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Heating"", ""Hair dryer"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Long term stays allowed"", ""Smoke alarm"", ""Dedicated workspace"", ""Elevator"", ""First aid kit"", ""Shampoo""]""",40,5,5,t
41107177,"""Apartamento entero en Roma Norte CDMX""",26745349,t,t,"""Cuauhtemoc""",Mexico City,19.41732,-99.1578,Entire apartment,Entire place,4,2,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Free street parking"", ""Shampoo"", ""Essentials"", ""Oven"", ""Kitchen"", ""Iron"", ""Hangers"", ""First aid kit"", ""Private entrance"", ""Wifi"", ""Hot water"", ""Long term stays allowed""]""",38,5,5,f
34627926,"""Centro historico la gran Tenochtitlan""",261248179,f,f,"""Cuauhtemoc""",Mexico City,19.44051,-99.13384,Entire apartment,Entire place,6,2,"""[""TV"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Iron"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",38,93,10,f
40368013,"""DEPARTAMENTO NUEVO AMUEBLADO CERCA PLAZA CARSO""",151826441,f,t,"""Miguel Hidalgo""",Mexico City,19.44093,-99.20508,Entire apartment,Entire place,5,2,"""[""TV"", ""Essentials"", ""Elevator"", ""Kitchen"", ""Hangers"", ""Pool"", ""Free parking on premises"", ""Long term stays allowed"", ""Gym""]""",38,100,10,t
20589650,"apartamento independiente y bien ubicado""",144684675,t,t,"""Coyoacan""",Mexico City,19.34962,-99.14951,Entire apartment,Entire place,2,1,"""[""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Long term stays allowed""]""",38,84,9,f
27809590,"""Historical Apartment in Roma Norte, Mexico City""",209997109,f,f,"""Cuauhtemoc""",Mexico City,19.41499,-99.16345,Entire apartment,Entire place,2,1,"""[""Washer"", ""Dedicated workspace"", ""Essentials"", ""Oven"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Long term stays allowed""]""",38,93,9,t
14669733,"""colonia juarez reforma roma condesa""",91162649,t,f,"""Cuauhtemoc""",Mexico City,19.42743,-99.15958,Entire apartment,Entire place,4,1,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Elevator"", ""Host greets you"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Hangers"", ""Dryer"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",38,98,10,f
40137814,"""El Rinconcito Tranquilo""",309748499,f,t,"""Venustiano Carranza""",Mexico City,19.43129,-99.10188,Entire apartment,Entire place,5,1,"""[""Washer"", ""TV"", ""Essentials"", ""Kitchen"", ""Stove"", ""Refrigerator"", ""Long term stays allowed""]""",38,100,10,f
41131943,"""Moderno departamento con hermosa vista panoramica.""",311502224,f,f,"""Benito Juarez""",Mexico City,19.40322,-99.14792,Entire apartment,Entire place,2,1,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Patio or balcony"", ""Kitchen"", ""Iron"", ""Hangers"", ""First aid kit"", ""Wifi"", ""Hot water"", ""Long term stays allowed""]""",38,5,5,t
15868518,"""Loft amueblado Santa Fe""",102865357,f,t,"""Cuajimalpa de Morelos""",Mexico City,19.3574,-99.28592,Entire apartment,Entire place,2,1,"""[""Washer"", ""Dedicated workspace"", ""Elevator"", ""Kitchen"", ""Fire extinguisher"", ""Free parking on premises"", ""Long term stays allowed""]""",38,60,6,f
16664075,"""Charming department w amazing view""",14246872,f,f,"""Cuajimalpa de Morelos""",Mexico City,19.3616,-99.26745,Entire apartment,Entire place,2,1,"""[""Long term stays allowed""]""",38,100,10,f
18806238,"RomaCondesa confortable departamento apartamento""",130921262,f,t,"""Cuauhtemoc""",Mexico City,19.41034,-99.16569,Entire apartment,Entire place,2,1,"""[""Heating"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Bed linens"", ""Essentials"", ""Kitchen"", ""Iron"", ""Hangers"", ""Dryer"", ""Hot water"", ""Long term stays allowed""]""",38,5,5,f
28363211,"""Cute Regina Apartment""",214146975,f,f,"""Cuauhtemoc""",Mexico City,19.42859,-99.13682,Entire apartment,Entire place,2,1,"""[""Washer"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Iron"", ""Hangers"", ""First aid kit"", ""Dryer"", ""Private entrance"", ""Wifi"", ""Hot water"", ""Lockbox"", ""Paid parking off premises"", ""Long term stays allowed""]""",38,89,9,f
40984616,"""Tasty Penthouse""",29283234,f,t,"""Cuauhtemoc""",Mexico City,19.43105,-99.16739,Entire apartment,Entire place,4,1,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Essentials"", ""Elevator"", ""Cooking basics"", ""Kitchen"", ""Hangers"", ""Dishes and silverware"", ""Dryer"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",38,100,10,f
19632311,"""Lujoso y amplio departamento con terraza privada""",35072269,f,f,"""Cuauhtemoc""",Mexico City,19.42461,-99.17196,Entire apartment,Entire place,6,2,"""[""Long term stays allowed"", ""Heating"", ""Washer"", ""TV"", ""Essentials"", ""Elevator"", ""Smoke alarm"", ""Kitchen"", ""First aid kit"", ""Dryer"", ""Fire extinguisher"", ""Wifi"", ""Free parking on premises"", ""Air conditioning"", ""Gym""]""",38,5,5,f
36812607,"""Bonito y comodo departamento en polarea Polanco""",276708631,f,f,"""Miguel Hidalgo""",Mexico City,19.446,-99.20354,Entire apartment,Entire place,4,2,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Essentials"", ""Elevator"", ""Kitchen"", ""Hot tub"", ""Dryer"", ""Private entrance"", ""Wifi"", ""Hot water"", ""Pool"", ""Free parking on premises"", ""Long term stays allowed"", ""Gym""]""",38,5,5,f
43335660,"""Excelente,comodo y seguro departamento en Polanco""",345133998,f,t,"""Miguel Hidalgo""",Mexico City,19.44128,-99.18554,Entire apartment,Entire place,4,3,"""[""Dedicated workspace"", ""Washer"", ""TV"", ""Essentials"", ""Elevator"", ""Kitchen"", ""Hot tub"", ""Hot water"", ""Pool"", ""Free parking on premises"", ""Long term stays allowed"", ""Gym""]""",38,5,5,t
43190530,"""Hermoso departamento de lujo en Polanco""",342955688,f,t,"""Miguel Hidalgo""",Mexico City,19.43488,-99.19998,Entire apartment,Entire place,6,3,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Iron"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed"", ""Gym""]""",39,5,5,f
32545441,"""Excelente departamento amueblado""",244564740,f,t,"""Benito Juarez""",Mexico City,19.37768,-99.16751,Entire apartment,Entire place,5,2,"""[""TV"", ""Essentials"", ""Kitchen"", ""Iron"", ""First aid kit"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",39,40,2,f
36314595,"""Beautiful and new apartment, excellent location!""",18062894,f,t,"""Cuauhtemoc""",Mexico City,19.41923,-99.14832,Entire apartment,Entire place,4,2,"""[""TV"", ""Dedicated workspace"", ""Washer"", ""Essentials"", ""Elevator"", ""Shampoo"", ""Kitchen"", ""Hangers"", ""Dryer"", ""Private entrance"", ""Wifi"", ""High chair"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",39,5,5,f
42585595,"""City center apartment, excellent location""",207265052,f,t,"""Cuauhtemoc""",Mexico City,19.4449,-99.13548,Entire apartment,Entire place,4,2,"""[""Washer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Private entrance"", ""Wifi"", ""Hot water"", ""Long term stays allowed""]""",39,5,5,t
41135220,"""Lindo departamento con ubicacion privilegiada""",159538367,f,t,"""Miguel Hidalgo""",Mexico City,19.43827,-99.19004,Entire apartment,Entire place,1,1,"""[""Heating"", ""Washer"", ""TV"", ""Essentials"", ""Elevator"", ""Kitchen"", ""Iron"", ""Hot water"", ""Long term stays allowed""]""",39,5,5,f
22842863,"""Departamento tipo suite""",168821507,f,f,"""Azcapotzalco""",Mexico City,19.46113,-99.16485,Entire apartment,Entire place,2,1,"""[""Washer"", ""Essentials"", ""Host greets you"", ""Kitchen"", ""Hangers"", ""Dryer"", ""Long term stays allowed""]""",39,73,7,t
41950030,"""Cozy & quiet apartment in hip Condesa""",46114282,f,t,"""Cuauhtemoc""",Mexico City,19.40989,-99.17963,Entire apartment,Entire place,2,1,"""[""Heating"", ""TV"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Free parking on premises"", ""Long term stays allowed""]""",39,60,4,t
44996171,"""Nuevo Depto con excelente ubicacion, cerca del WTC""",305499207,f,t,"""Benito Juarez""",Mexico City,19.38876,-99.1682,Entire apartment,Entire place,2,1,"""[""TV"", ""Essentials"", ""Kitchen"", ""Iron"", ""Crib"", ""Dishes and silverware"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""First aid kit"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Microwave"", ""Paid parking off premises"", ""Long term stays allowed"", ""Gym""]""",39,80,9,t
36486929,"""Nuevo, precioso y acogedor departamento en CDMX""",270844261,f,f,"""Benito Juarez""",Mexico City,19.374,-99.13736,Entire apartment,Entire place,2,1,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Elevator"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Hangers"", ""Stove"", ""Fire extinguisher"", ""Private entrance"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",39,93,10,f
41341594,"""Comodo apartamento en zona exclusiva Polanco""",201659983,f,t,"""Miguel Hidalgo""",Mexico City,19.43133,-99.18144,Entire apartment,Entire place,6,2,"""[""Long term stays allowed""]""",39,100,10,t
37643946,"""Depa loft muy luminoso en la Roma al lado de todo.""",2427722,f,t,"""Cuauhtemoc""",Mexico City,19.42363,-99.15442,Entire apartment,Entire place,2,1,"""[""TV"", ""Dedicated workspace"", ""Free street parking"", ""Essentials"", ""Elevator"", ""Kitchen"", ""Iron"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",39,90,8,t
11818906,"""Beautiful apartement in the hip Condesa""",62951625,t,f,"""Cuauhtemoc""",Mexico City,19.41181,-99.176,Entire apartment,Entire place,3,2,"""[""Washer"", ""Dedicated workspace"", ""Essentials"", ""Host greets you"", ""Hair dryer"", ""Paid parking on premises"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Hot water"", ""Long term stays allowed""]""",39,98,10,f
18733147,"""Big, bright and cozy in Roma""",91718849,f,f,"""Cuauhtemoc""",Mexico City,19.41362,-99.16078,Entire apartment,Entire place,4,2,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Cable TV"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Hangers"", ""Dishes and silverware"", ""Dryer"", ""Wifi"", ""Long term stays allowed""]""",40,100,10,f
39729591,"""Departamento completo en el corazon de la CDMX.""",305351833,f,f,"""Cuauhtemoc""",Mexico City,19.43785,-99.14216,Entire apartment,Entire place,4,2,"""[""Washer"", ""TV"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Iron"", ""Hangers"", ""Dishes and silverware"", ""Stove"", ""Refrigerator"", ""Wifi"", ""Private entrance"", ""Coffee maker"", ""Hot water"", ""Microwave"", ""Long term stays allowed""]""",40,100,10,f
30506231,"""Dpto a dos cuadras de Reforma e Insurgentes CDMX""",101363690,f,f,"""Cuauhtemoc""",Mexico City,19.43068,-99.15747,Entire apartment,Entire place,4,1,"""[""TV"", ""Luggage dropoff allowed"", ""Bed linens"", ""Essentials"", ""Cable TV"", ""Elevator"", ""Kitchen"", ""Hangers"", ""Dishes and silverware"", ""Wifi"", ""Hot water"", ""Microwave"", ""Extra pillows and blankets"", ""Long term stays allowed""]""",40,92,9,t
42193308,"""Excelente ubicacion a 5 min del aeropuerto""",160957596,f,t,"""Venustiano Carranza""",Mexico City,19.42839,-99.10027,Entire apartment,Entire place,2,1,"""[""Dedicated workspace"", ""Bed linens"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Patio or balcony"", ""Kitchen"", ""Hangers"", ""Dishes and silverware"", ""Stove"", ""Refrigerator"", ""Wifi"", ""Hot water"", ""Long term stays allowed""]""",40,97,9,t
23378972,"""Beautiful bright Apartment and Hammock room""",47145810,t,t,"""Cuauhtemoc""",Mexico City,19.42979,-99.15702,Entire apartment,Entire place,3,1,"""[""Washer"", ""Essentials"", ""Kitchen"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Long term stays allowed""]""",40,98,10,f
14055422,"""Home is where you are""",22074940,t,t,"""Cuauhtemoc""",Mexico City,19.41704,-99.15547,Entire apartment,Entire place,4,1,"""[""Heating"", ""Washer"", ""TV"", ""Carbon monoxide alarm"", ""Free street parking"", ""Bathroom essentials"", ""Hair dryer"", ""Smoke alarm"", ""Iron"", ""Bedroom comforts"", ""Dryer"", ""Wifi"", ""Full kitchen"", ""Coffee maker""]""",40,99,10,f
24512566,"""Bonito Depto, Garibaldi Cdmx sobre av Reforma""",174796471,t,t,"""Cuauhtemoc""",Mexico City,19.44292,-99.14198,Entire apartment,Entire place,4,1,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Patio or balcony"", ""Kitchen"", ""Iron"", ""Dryer"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",40,100,10,t
5007117,"Luxury Apt. W Best View in Mexico""",4266310,f,t,"""Miguel Hidalgo""",Mexico City,19.43129,-99.20895,Entire apartment,Entire place,4,4,"""[""Washer"", ""TV"", ""Essentials"", ""Cable TV"", ""Elevator"", ""Kitchen"", ""Hot tub"", ""Dryer"", ""Wifi"", ""Pool"", ""Free parking on premises"", ""Long term stays allowed"", ""Gym""]""",40,5,5,f
10101049,"""Amplio Departamento en Privada""",51836075,f,f,"""Coyoacan""",Mexico City,19.32865,-99.14677,Entire apartment,Entire place,4,4,"""[""Washer"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Free parking on premises"", ""Long term stays allowed""]""",40,5,5,f
30371553,"""Departamento de lujo en Ciudad de Mexico""",218296340,f,f,"""Benito Juarez""",Mexico City,19.37465,-99.18056,Entire apartment,Entire place,5,4,"""[""Washer"", ""TV"", ""Essentials"", ""Elevator"", ""Kitchen"", ""Iron"", ""Dryer"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",40,5,5,t
41590950,"""Espectacular y amplio penthouse colonia Del Valle""",298826765,f,f,"""Benito Juarez""",Mexico City,19.36774,-99.17973,Entire apartment,Entire place,10,4,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Elevator"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Hangers"", ""Dishes and silverware"", ""Dryer"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",40,5,5,t
39110774,"""Departamento para descanso o viaje de trabajo""",299783658,f,f,"""Iztapalapa""",Mexico City,19.37002,-99.11124,Entire apartment,Entire place,4,12,"""[""TV"", ""Shampoo"", ""Essentials"", ""Elevator"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Fire extinguisher"", ""Private entrance"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",40,5,5,f
25577336,"""Bright Modern Home in La Condesa""",35138013,f,t,"""Cuauhtemoc""",Mexico City,19.40889,-99.17669,Entire apartment,Entire place,6,3,"""[""Washer"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Hangers"", ""Dryer"", ""Wifi"", ""Long term stays allowed""]""",40,87,9,f
41778225,"""Acogedor departamento""",311676918,f,t,"""Benito Juarez""",Mexico City,19.37199,-99.17219,Entire apartment,Entire place,5,3,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Iron"", ""Hangers"", ""Dryer"", ""Private entrance"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",40,96,10,t
36065742,"""Vive en la Condesa! comfortable bright""",271311590,f,f,"""Cuauhtemoc""",Mexico City,19.41264,-99.17719,Entire apartment,Entire place,6,3,"""[""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Host greets you"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Hangers"", ""First aid kit"", ""Fire extinguisher"", ""Private entrance"", ""Wifi"", ""Free parking on premises"", ""Long term stays allowed""]""",40,100,10,f
39972391,"""Departamento ideal para vacaciones o negocios""",287094436,f,f,"""Cuauhtemoc""",Mexico City,19.42456,-99.1667,Entire apartment,Entire place,6,3,"""[""TV"", ""Free street parking"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Hangers"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Private entrance"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed""]""",40,97,10,f
7915483,"""La Casa de Emma en la Roma""",41737588,f,f,"""Cuauhtemoc""",Mexico City,19.41264,-99.15604,Entire apartment,Entire place,4,3,"""[""TV"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Wifi"", ""Long term stays allowed""]""",40,5,5,t
16601873,"""Pent haus con world trade center""",109526977,f,f,"""Benito Juarez""",Mexico City,19.39754,-99.17386,Entire apartment,Entire place,4,3,"""[""Washer"", ""TV"", ""Shampoo"", ""Essentials"", ""Elevator"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Indoor fireplace"", ""Free parking on premises"", ""Long term stays allowed""]""",40,5,5,t
46708891,"""El departamento ideal para ti""",287859672,f,f,"""Miguel Hidalgo""",Mexico City,19.43991,-99.18339,Entire apartment,Entire place,4,3,"""[""Garden or backyard"", ""Washer"", ""TV"", ""Bed linens"", ""Oven"", ""Dishwasher"", ""Kitchen"", ""Iron"", ""Stove"", ""Refrigerator"", ""Dryer"", ""Patio or balcony"", ""Coffee maker"", ""Microwave"", ""Free parking on premises"", ""Long term stays allowed"", ""Gym""]""",40,5,5,t
47991323,"""Hermoso departamento en Nuevo Polanco""",38762383,f,t,"""Miguel Hidalgo""",Mexico City,19.44599,-99.20202,Entire apartment,Entire place,5,3,"""[""Washer"", ""TV"", ""Shampoo"", ""Essentials"", ""Hair dryer"", ""Kitchen"", ""Hangers"", ""Dryer"", ""Wifi"", ""Free parking on premises"", ""Long term stays allowed""]""",40,5,5,t
24249123,"""Excelente apartamento ubicado en el sur CDMX""",58375343,f,f,"""Alvaro Obregon""",Mexico City,19.35031,-99.2201,Entire apartment,Entire place,6,3,"""[""Essentials"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",40,5,5,f
26500541,"""Departamento Napoles""",143839987,f,t,"""Benito Juarez""",Mexico City,19.3843,-99.18421,Entire apartment,Entire place,6,3,"""[""Essentials"", ""Elevator"", ""Kitchen"", ""Free parking on premises"", ""Long term stays allowed""]""",40,5,5,t
36145873,"""Departamento en Polanco""",52209262,f,f,"""Miguel Hidalgo""",Mexico City,19.43416,-99.21172,Entire apartment,Entire place,6,3,"""[""Elevator"", ""Kitchen"", ""Iron"", ""Fire extinguisher"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",40,5,5,t
39293911,"""Marvelous apartment with great public areas!!""",98865089,f,t,"""Cuajimalpa de Morelos""",Mexico City,19.38496,-99.25374,Entire apartment,Entire place,6,3,"""[""Pool"", ""Washer"", ""Elevator"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Hot water"", ""Indoor fireplace"", ""Free parking on premises"", ""Long term stays allowed"", ""Gym""]""",40,5,5,t
39248982,"""Lindo Departamento""",117792372,f,t,"""Cuajimalpa de Morelos""",Mexico City,19.38505,-99.26037,Entire apartment,Entire place,5,3,"""[""Heating"", ""Washer"", ""TV"", ""Essentials"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Hot water"", ""Long term stays allowed""]""",40,5,5,t
40425341,"""Departamento de lujo en ixtapa Marina""",110497249,f,t,"""Tlalpan""",Mexico City,19.30229,-99.19683,Entire apartment,Entire place,8,3,"""[""Long term stays allowed"", ""Washer"", ""TV"", ""Essentials"", ""Elevator"", ""Kitchen"", ""Hangers"", ""Dishes and silverware"", ""Dryer"", ""Hot tub"", ""Wifi"", ""Pool"", ""Microwave"", ""Free parking on premises"", ""Air conditioning""]""",40,5,5,f
43250894,"""Casa con vista hermosa de la colonia guerrero""",344398236,f,t,"""Cuauhtemoc""",Mexico City,19.44702,-99.13653,Entire apartment,Entire place,6,3,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Essentials"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Iron"", ""Hangers"", ""First aid kit"", ""Dryer"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]""",40,5,5,t
39584171,"""Departamento hermoso en portales!""",126705474,f,t,"""Benito Juarez""",Mexico City,19.36781,-99.14875,Entire apartment,Entire place,3,1,"""[""TV"", ""Shampoo"", ""Essentials"", ""Elevator"", ""Kitchen"", ""Hangers"", ""Private entrance"", ""Hot water"", ""Long term stays allowed""]""",40,5,5,t
28495092,"""Apartamento por temporada""",215090002,f,f,"""Venustiano Carranza""",Mexico City,19.42777,-99.11225,Entire apartment,Entire place,4,1,"""[""Long term stays allowed"", ""Heating"", ""Washer"", ""TV"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Iron"", ""Dryer"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Air conditioning"", ""Gym""]""",40,5,5,f
